3.819662473180825404e-07
5.121210302973588924e-01
1.020531150758180461e+00
1.530797528900985194e+00
2.041264316294766346e+00
2.551816140976948866e+00
3.062397953772019399e+00
3.572970379050190548e+00
4.083582816620610956e+00
4.594199883090671399e+00
5.104822641323024435e+00
5.615449194270045297e+00
6.126067960932908285e+00
6.636688367382522991e+00
7.147303171324753457e+00
7.657906663739554531e+00
8.168502293705106609e+00
8.679085577469860979e+00
9.189650700403124262e+00
9.700141620374559182e+00
1.021071809282450182e+01
1.072122782139823727e+01
1.123181441730816310e+01
1.174228317033373514e+01
1.225279661656872143e+01
1.276339848598758664e+01
1.327217184902925773e+01
1.376641793432136218e+01
1.420371090112471357e+01
1.449863829383975045e+01
