2.460144287109375000e+03
3.469193115234375000e+03
3.522757568359375000e+03
3.554032714843750000e+03
3.576208984375000000e+03
3.593403564453125000e+03
3.607448974609375000e+03
3.619322021484375000e+03
3.629605224609375000e+03
3.638674804687500000e+03
3.646786865234375000e+03
3.654124511718750000e+03
3.660822998046875000e+03
3.666984619140625000e+03
3.672688964843750000e+03
3.677999267578125000e+03
3.682966308593750000e+03
3.687632080078125000e+03
3.692031005859375000e+03
3.696191650390625000e+03
3.700138671875000000e+03
3.703893066406250000e+03
3.707472412109375000e+03
3.710892822265625000e+03
3.714167480468750000e+03
3.717308349609375000e+03
3.720325927734375000e+03
3.723227294921875000e+03
3.725872070312500000e+03
3.727636718750000000e+03
